State,Account Length,Area Code,Phone,Int'l Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,Churn?
ND,173,786,322-3157,no,no,0,1.2864336576772768,5,3.0127414530974823,6.8809840883084,2,1.78725486382714,1.108283750601474,400,4.461497699140695,7.0251533045392485,4,4.0939617484924185,7,False.
MN,51,777,334-7767,no,yes,500,0.7098115067179744,4,2.3834514686831163,0.2686956426693569,4,4.396593593043204,4.180485933498536,200,4.886030735563274,4.414954440457389,2,3.3041176493461224,5,False.
MD,131,776,730-8073,yes,no,0,1.7459379596823297,2,5.4169344824835255,4.977153674779219,6,1.88523476680326,4.103166069701967,250,3.252798374350677,3.198147192622623,6,4.481734798350345,4,False.
TN,181,847,300-8759,no,yes,400,0.8767886081128751,6,4.036542199211234,5.413498938884913,6,3.235017086897248,3.140116781772715,400,3.1867729385239154,4.2759268038498,7,3.1255432171647355,4,False.
DC,10,686,297-7416,no,no,0,0.1200686710194496,2,0.3350152409498523,1.64549926806166,2,4.876204247596428,8.252473954321122,150,2.875067382088246,5.498077429117878,4,1.9572476697251973,7,False.
OK,170,797,878-4089,no,no,0,1.21939981008828,6,5.415006706692678,7.551086141222211,9,1.8848268042800853,2.70165375133939,200,5.208696352040693,5.433183548684144,0,8.49340627146234,1,False.
ID,167,736,983-7656,no,no,0,1.356691917457169,2,4.802441549166858,6.041963109936767,3,2.388743221097057,4.807479646567286,350,1.9186425601970811,4.437733472741353,6,7.139384469653033,4,False.
AR,192,658,346-1035,no,yes,600,1.055048636634777,3,4.303103653874812,3.1561082823763,6,3.233754078704722,3.673331785666752,400,3.395027744063748,4.8544878468501445,7,3.220196865622399,4,False.
AR,189,658,357-3192,no,no,0,3.5727215653607867,3,0.8382126058595416,2.090162228210485,2,7.129677414696392,3.371012820814908,50,5.973406486711195,4.521156805377466,7,1.314283790976611,8,False.
AK,35,657,253-7577,yes,no,0,2.05796533167263,2,6.856364919403106,9.928294967184549,4,0.9334234044922276,3.0493925828612465,300,2.1593326940109083,5.12281547162478,6,9.699708712512544,3,False.
RI,8,827,168-1392,yes,no,0,4.768454583916077,1,2.4976117749204167,0.3027205936691537,1,6.871289222997012,4.807516459937437,100,5.697564137671464,5.814496877059949,6,0.8850563720130786,9,False.
AL,116,657,539-4664,yes,yes,300,3.920300900796592,6,2.858533521458809,3.274137548013128,5,1.4065791361780595,0.1722202795662166,200,2.5759725871962083,6.637227133705276,4,4.19509683283208,4,False.
OH,135,797,626-4078,yes,no,0,2.3911613896199944,1,3.52983926787042,1.030799637347367,3,3.806145617575788,4.397652533565311,400,5.492169203885702,4.31232416993349,8,2.7512164264050485,8,False.
NV,128,788,360-7170,yes,no,0,0.7465494958632393,4,3.897252206070655,4.7521170430717605,4,2.984762035360726,2.0776772518116,250,5.219921105549997,3.167176378685129,3,4.113163900826242,5,False.
AZ,196,659,806-5292,no,no,0,3.6311733430357545,4,3.906101915334647,4.791796820126766,1,4.8609644850771705,3.5142891976834534,300,4.55932765467984,5.022606908941648,7,2.85856570182605,7,False.
NV,188,788,819-9517,yes,no,0,0.9612650216456684,5,3.682918997158045,4.654414568913905,5,2.3755355343265268,1.4006178063092896,350,2.9107863494290047,5.50435504316434,7,3.4507234221567824,4,False.
AL,63,657,233-2755,yes,yes,100,0.2832225917242494,3,4.150425387062106,2.394091867275784,6,1.8724825709641943,1.4306541336636385,200,5.430161969438675,5.335816036479229,3,1.411011097574491,5,False.
GA,56,716,190-3288,no,yes,400,0.682116594700048,2,3.4917559132218168,3.3400025830907465,3,2.144654945779948,3.303095298543181,250,2.868557046624817,5.0619269738495785,5,4.457404017403453,5,False.
IL,67,737,940-3419,no,no,0,4.29225516289201,0,5.153189463228183,4.93084483898914,0,4.193790323956526,4.442108800060197,250,3.652676692505136,5.232787774604119,6,7.155118524616693,5,False.
AL,122,657,110-3192,yes,yes,400,0.07100611304425,4,3.291167318292159,3.148256426772061,3,2.5007501367121696,1.525690090657939,200,4.285461757350866,6.541530760569638,7,0.8475633394670492,7,False.
AR,123,658,627-6432,no,no,0,4.690226155732885,3,5.30292929295051,5.159889027914035,1,5.481504762934131,2.6183349499637503,350,4.941670653747298,6.338388011316619,6,5.752746800538503,5,False.
WA,53,876,455-7202,no,yes,400,1.0825896194920237,4,3.8237523120735046,2.9681594627712435,5,3.5380008561359344,4.366463483715653,250,3.5734544756168503,3.2793659942413407,5,3.052283097834064,6,False.
OK,29,797,902-7473,yes,no,0,5.903800007319054,0,4.992445400761614,1.5139968776296835,0,5.8024838234173925,3.849757980669539,200,5.275476244592138,5.894987552558085,9,1.3372615753942556,7,False.
VT,9,868,430-8371,no,yes,1100,6.540582320858854,2,6.254062433802009,5.885839011489792,1,5.517075182344135,1.5409821715800809,250,6.2712721611688185,5.642054514073634,6,5.301916196491309,7,False.
ME,61,776,526-5232,no,no,0,4.7281781577773625,5,4.033922135464881,2.075976649883163,3,6.861793647244753,5.973814386663673,200,3.3642586604923306,3.745879698016066,6,4.808075137641066,5,False.
NJ,60,787,914-2886,no,no,0,2.2022033810370454,3,3.9329421539048246,2.281833144970216,8,1.1796520200063707,3.355270635870959,350,2.788806329561419,4.475370894730951,4,3.9774155101602737,3,False.
KY,90,758,965-2999,yes,no,0,1.6506062575654363,3,4.231252283783999,4.886340331526571,6,0.7489400311145129,3.79298210081794,350,1.2025131521437018,6.512670698694322,8,3.496691584674134,5,False.
HI,138,727,737-1867,yes,no,0,5.227665137798627,4,6.156966252439961,5.287819412796656,5,4.322860288931426,2.487483225784068,300,7.175883489860725,3.648238098655904,4,2.4898274159515466,6,False.
IA,183,736,552-1129,no,yes,400,0.0578018233504327,3,2.4197167237952537,2.513655856557844,2,2.7658112191766357,2.986648024303416,300,4.150991552434803,4.413413934034817,8,1.1964211185721547,8,False.
MI,11,777,674-5076,no,yes,800,4.399990158327634,3,3.2057416235024365,2.435872570547179,1,6.307663531614333,6.942624188612993,300,2.552315516397611,4.99588490900081,9,3.3555938121757904,6,False.
NE,23,786,916-2048,yes,no,0,5.438906670929779,6,6.032206188121005,4.769293113616616,8,4.274185559877416,4.082042129044851,200,7.025006033952877,3.588087699041817,4,0.8509063899373537,5,False.
NE,56,786,901-3009,no,no,0,2.897912810294623,6,3.185624951953962,3.9824295061688657,4,5.518539801749869,2.9208901769507687,200,6.420813913471793,4.727181267076004,1,4.874406821141885,5,False.
MA,125,776,773-3496,yes,yes,700,4.262188240942122,0,6.601781082224842,6.724894482257248,4,2.362619899921953,4.477083195974717,400,5.6545834254412135,6.153147040851559,5,4.816654246867559,6,False.
MN,184,777,341-3441,no,yes,200,0.6857550815910276,4,5.873107227771726,6.261505806127044,8,1.118448203986055,3.9982754879430416,250,3.175363346038959,4.430469400549757,4,4.933798772722692,5,False.
RI,192,827,335-2109,no,no,0,4.691864888041606,3,4.618433231969092,4.276897689092418,3,5.034202196152683,4.943498905430869,200,5.039030609898546,2.4374218663274774,4,5.43021957079589,5,False.
AL,172,657,350-5245,no,yes,700,1.4768953832200546,5,0.9652951814404656,0.1948725443651318,0,6.481494859674406,3.463206368665504,200,4.758540000232983,5.318383212248227,5,1.7271727228483744,7,False.
CO,107,677,689-9839,yes,yes,500,1.571443162912368,4,2.8454196605426194,4.6033710871326425,4,4.160134258280496,6.08928331604564,200,3.0549699209509917,7.394109564002505,2,9.200304572779045,3,False.
CT,172,678,262-1635,yes,no,0,1.9412513485024232,3,4.0613875757087925,3.985625473521481,0,4.451768266363694,2.751765487231896,250,3.142306498542334,4.077930821993899,6,5.214675672706383,6,False.
MO,52,777,813-7025,yes,no,0,0.6393232536017059,2,3.397189307186876,1.7096063547882387,6,2.181455397168539,4.151370921420086,150,3.740312159216308,5.330589060466255,2,6.708207318821822,2,False.
KY,57,758,680-3478,yes,no,0,2.97862217275177,6,3.8199086514581575,3.506845897461434,3,5.359083371970248,3.367469233411402,350,3.583218443722375,4.878583303364097,9,0.7672929755301414,7,False.
AL,162,657,551-3314,yes,no,0,0.8854049978959599,3,2.902655195544761,5.154553657791452,2,2.3751080369871453,2.1702942966212824,250,2.744203032469457,5.5514638957727,5,5.56042536794779,5,False.
MO,184,777,651-7244,no,yes,400,1.428327629952086,4,5.16767517509342,5.135215886206483,6,2.2423147732887827,2.5100147928227767,300,4.087636608449492,4.396114398544341,7,2.1150319630896863,5,False.
AZ,10,659,945-8163,no,yes,700,4.02057464512174,5,3.112510428590445,4.884620694793052,0,6.2662607796565295,2.858801059062963,250,5.679160495359081,3.2217450689129725,4,4.091820617559968,8,False.
OR,165,798,988-1493,no,no,0,4.174912099060943,4,2.0843192726909807,1.0856055127690256,6,1.3327449426447495,2.6207937477244547,350,1.854622720872614,6.797548610135775,6,2.609884444087541,4,False.
SD,35,836,388-2030,no,no,0,3.9268006701102713,3,3.862858854406874,0.719792753831328,3,4.696888440495272,4.027109059359493,250,6.91895612810414,5.259021618298656,6,3.2395270184786185,9,False.
FL,131,707,774-4277,no,yes,400,4.6298486155712135,4,4.474119587380118,3.501916081356126,1,5.998193140339671,4.098925382281157,150,4.6965726084074095,4.328441948620268,4,5.131412488990155,6,False.
DE,148,686,344-7426,no,yes,200,0.4106747640205102,5,0.777004876144936,1.7890349430711583,1,4.475200271188998,2.9887409331000736,150,4.729714670294576,5.13288931916346,5,1.150446131165802,6,False.
OR,44,798,532-8757,no,yes,1000,0.071589477654518,3,0.7996233638899035,3.431473230560959,2,4.833923768910202,2.7576000783862176,300,2.2883428386722704,5.494313007813173,8,5.680855827701894,6,False.
NE,150,786,723-8379,no,no,0,8.411097076176649,4,4.57062835592474,4.617005005264653,1,8.120179828070981,4.354838741489036,150,7.207988981450013,5.885802778906687,3,4.783094069147942,8,False.
MS,134,778,576-4157,yes,yes,800,2.845851504750209,1,6.407122837099555,4.735220548101912,8,2.521286887818432,7.524494453662509,400,1.0301801210343178,5.1878995372402255,8,6.642861693716033,3,False.
NM,47,787,587-1918,yes,yes,800,1.432576808226191,4,2.682032676387322,3.3285790460218525,3,3.3566000341288555,2.715925532094236,350,1.1171917826297073,5.049982458799388,7,5.748654037528746,3,False.
WA,35,876,301-4648,no,yes,800,4.198355943600962,3,0.6485974871451088,0.2909529282894185,3,7.847583570641509,5.974086545946533,200,3.640453058568793,5.388480181893939,9,1.2005112902948514,9,False.
WI,97,877,237-2976,no,no,0,4.478227124641594,5,5.363952218694251,6.182245808651588,3,5.087232249960449,2.5566850882793157,300,5.054377953267468,5.385089545881749,6,4.723053305430012,6,False.
VT,199,868,698-5883,no,yes,400,7.359824211057589,3,8.262322170051291,4.895503642882328,8,4.947316468881585,5.877445650198998,350,4.950174210254948,3.715244282015916,7,2.7783020103846217,5,False.
WY,151,878,787-5361,yes,no,0,6.710370339279682,1,6.455627646790404,8.04748231028122,2,4.263949906629378,6.136721024307558,200,5.270625172028682,4.119453178489746,2,8.85195683724483,5,False.
WI,101,877,628-2521,yes,no,0,0.9527728863240784,7,2.4669299966806424,4.642202438809443,6,3.555437651001013,3.664170695779309,200,3.1076086020143854,6.893105933684796,1,7.425598121326987,3,False.
VT,184,868,261-2626,no,yes,600,10.294895692271638,2,7.03573154348299,6.19155597288335,1,6.9685824367419,5.708460006759545,200,7.256520981653043,7.518083987127537,5,4.630720404800703,7,False.
AZ,145,659,807-6689,no,yes,500,3.420269445991595,3,5.116427355035377,6.947305356314668,8,0.9158174561292816,0.4798053189088147,450,2.749559702841365,6.211938442452218,5,5.307567676081402,2,False.
RI,42,827,269-5124,yes,no,0,3.221826851451603,6,3.523437605554799,4.801817462175118,1,6.167518428972435,2.77933941613359,400,3.148439597053605,4.951013087079588,8,4.405545472202058,6,False.
KS,23,758,270-8731,no,yes,600,3.819756838184981,4,4.672136921220353,6.528779430574549,4,4.144668242658799,4.100951206027323,350,4.812553207177809,3.932426103853684,5,4.852580225018223,5,False.
DC,31,686,932-1992,no,yes,300,6.807904846223927,4,1.059627075046352,0.5364648097508153,2,1.0350189665324985,1.916346398660543,200,2.164598904905416,4.113221190105155,3,3.100303038051488,5,False.
AR,56,658,488-2089,yes,yes,700,0.3846698205961738,10,0.9142140754497898,7.087236547984823,1,5.050159237815583,0.6049363361738109,550,5.973092312859512,5.6582591502438,6,0.406489522366158,9,False.
IA,64,736,519-4339,no,no,0,3.346637343080319,4,3.4018832055679566,3.364041620892714,8,0.2485656527435411,3.9322959688149672,200,1.233507739010292,3.219232950298464,4,5.250541404568689,3,False.
AR,81,658,730-3273,no,no,0,4.29155014437269,4,3.2061696584314383,4.948783779382107,0,5.305477956799171,4.77845759469868,200,5.125852199165781,7.265956355995449,4,5.340779399604388,6,False.
FL,156,707,473-2282,yes,no,0,0.6052099813198746,4,3.106516494219876,3.506178411273518,5,1.920199173531251,3.684374684489669,200,4.107496942256755,6.303489860194098,3,2.896909959445828,5,False.
MS,191,778,238-3650,no,yes,700,1.6472011197805974,3,1.205313534003956,3.4549781379126,1,5.322262242063944,3.05574767314228,300,5.186538706174927,3.6567245343975374,5,2.749727211385889,8,False.
TN,146,847,686-5740,yes,yes,600,2.725405818062222,2,4.09050939456162,2.8099213566577887,4,3.8279858928650894,5.439851354204237,350,4.876838660858984,5.307135335375972,5,2.2152441248099244,6,False.
NJ,4,787,243-9281,no,yes,900,1.406432653422649,1,3.870039082169116,4.283038633555252,2,1.0250161728507976,2.150755538681059,450,2.536074583649909,4.494367103523182,9,2.1867472152673386,7,False.
KS,8,758,365-7396,no,no,0,8.189827034366708,5,4.890726913379695,5.458805111579768,1,7.584595120094896,5.517403692535303,350,7.365787613410475,4.732481531376737,4,2.6934587676191057,9,False.
TX,150,848,332-8966,no,no,0,0.3206577937554309,6,2.401979875211815,4.105505245770966,4,3.905050306688908,2.8004802715407937,300,5.067738119233047,2.6197917762434195,3,3.205380880072473,6,False.
OH,71,797,972-3108,no,yes,800,5.004860305325768,3,2.9377437182688766,2.983767342495676,2,6.920750875196257,4.237027744549888,250,5.110477794318049,4.958042393745703,6,3.62684433689616,8,False.
OH,12,797,923-6562,no,yes,700,6.0387452644776936,3,6.935009439604249,6.79736748924199,3,4.617301980541594,3.7378585154789,250,5.262524255415579,3.187132247439061,5,5.350142717034933,7,False.
NJ,30,787,777-8676,no,yes,1100,0.7106761240551345,2,0.9032228128358292,0.2594216214443161,4,5.767228086858786,3.5657532265353167,300,2.355918041233152,6.575657100263733,8,3.3746327673942256,7,False.
WA,185,876,647-4499,no,no,0,0.4089324317612925,4,5.490133448986756,4.232577690437755,9,1.7151859748380862,3.263771682284288,250,3.588211454068607,5.454875063932653,1,7.467602574534479,2,False.
AL,35,657,171-5177,yes,no,0,5.965923274573889,5,5.310870923657402,4.027013195378516,3,5.747630157949423,3.0993885463424826,350,6.100274962838608,6.606423614647319,9,1.2250593318070306,8,False.
NH,178,787,454-6270,no,yes,600,1.863241216551299,3,0.3380826821778662,0.076687737594371,2,3.67867880062912,5.080955441950112,300,2.869075472052165,3.4573733469065164,5,2.2694212850707127,6,False.
SC,23,836,478-9262,no,no,0,0.5342306557930652,2,3.13155160654582,2.96567331941404,4,1.9386944363088388,3.834040695658251,150,3.640184725159108,4.598598858460483,3,4.455194962034153,5,False.
OK,197,797,208-2116,yes,no,0,1.6729580986651422,7,4.3517266561984185,4.365247789704788,8,2.140599690962881,1.251755559768752,300,2.6767068137438463,4.328597825517013,4,4.23962439487921,4,False.
AK,107,657,738-3093,no,no,0,4.606272182601586,2,3.842523124201597,3.3745212771984443,0,5.608192364500284,3.253232602261856,250,6.049531438391943,6.722987681895516,5,2.8318517504177034,7,False.
SC,42,836,494-3006,yes,yes,500,1.9578763417538416,5,3.4192476757539856,4.996416497253806,2,4.0124176632345705,3.350365517975065,350,4.396564638843863,4.830666880740034,7,1.7438473707691076,7,False.
NY,118,788,503-6822,yes,yes,800,0.2373976392256063,5,2.589741101971998,3.340975151389101,1,4.76705416773199,3.119811328813308,300,1.236969803838309,4.77275496418335,8,5.071815320976151,5,False.
CO,115,677,552-6299,no,no,0,0.998161306183376,5,3.5471623224129307,5.178932760199412,5,4.060548454686832,4.399205881546746,250,2.983492686137617,5.298912474877077,2,8.928035908138458,2,False.
TN,130,847,265-6788,yes,no,0,3.975528602188232,7,5.064471570986674,3.0060307436380254,6,5.036002216527609,2.423192608188112,200,5.07853928251347,4.85866803425167,8,0.6273484645366141,6,False.
DC,39,686,810-9488,no,yes,400,1.5490364273871906,4,3.3530342565517737,5.211327305492729,4,1.91796144736958,3.0085426380653426,200,1.5522849022465306,6.304613048181098,4,7.975383095418761,3,False.
ID,133,736,528-9990,yes,yes,300,0.2864334092903382,4,5.4423939250082345,7.436924860902115,9,0.361161496525602,4.512862027837051,400,3.877451323668666,4.820750373535631,4,3.943138180968844,5,False.
NE,47,786,524-4322,no,no,0,0.2332220082902765,5,1.9513252561721628,3.1597334651809,3,3.971852362809523,3.5868324854388938,350,4.292768429441528,5.014079582774496,5,3.393971210144442,5,False.
ND,171,786,140-5214,no,yes,1000,8.529913583468318,1,4.851453254904452,4.420929614920792,3,7.395990095393286,4.835483113818194,250,7.0682811626130455,2.9731564399216888,6,2.610367200799168,10,False.
KS,121,758,647-2796,yes,yes,100,6.048399861638718,5,1.2631526294083906,1.366975226296672,10,0.0722058551073621,3.896681893164499,250,1.6233422986641148,6.510879646634892,3,3.851825400262269,2,False.
NJ,179,787,102-3789,no,yes,600,0.3430932924547187,3,3.258557989381797,3.529498956502476,3,3.098226480188266,2.5056509920334946,350,4.176830387812111,5.072666052142033,6,2.016203137541732,6,False.
WA,169,876,766-7578,no,no,0,6.044626811130957,2,5.476533821005207,6.14002539169772,0,5.23101820371639,4.752641118118584,250,4.849588049245286,5.930787110747101,6,5.471163236080564,7,False.
MN,52,777,850-1819,no,yes,800,5.602444003327003,5,2.564059371224225,1.5760743701763589,0,8.15472291527038,5.664875340478727,250,3.854531098899961,5.246179247229555,9,1.3805388204998232,8,False.
AL,190,657,273-1676,yes,yes,600,0.1385558796915287,2,4.639368393746501,3.657756575893457,5,2.1443761562056585,3.241531488955778,350,2.5227469596069243,4.6208165092302576,6,4.353193278270554,5,False.
MI,58,777,562-1754,yes,no,0,6.601728714976341,6,4.993288088137424,8.683758420301968,2,7.616690458026413,2.104100710368596,450,4.290530914991076,4.5185615762096285,8,6.0373481073157285,8,False.
PA,156,806,249-1589,yes,yes,300,2.5179491282559603,2,4.28444091710727,3.7030962078182608,3,3.707351371533973,5.731945457775653,100,3.3288570752424262,5.834670335351329,3,6.825992592591804,5,False.
MN,181,777,495-9969,no,no,0,8.056239532428037,3,4.69493203573052,3.161530634622955,3,6.707851971076806,6.876155332210727,200,6.758416869815576,4.872269709567468,6,0.6221354203945033,8,False.
RI,185,827,356-3717,yes,no,0,0.3721879663345575,5,3.131577422631096,4.192266201786261,4,3.1732497163008397,3.204249782821647,350,2.917963266642405,4.2383866327192,6,4.444856554798026,5,False.
MD,120,776,985-7206,no,no,0,1.2115052248748013,3,4.104481812759345,1.768536208212705,5,3.3688462270818453,3.661622060804445,350,4.080402400738969,6.571870825305725,7,2.1062049587022664,4,False.
SD,64,836,262-9268,no,no,0,6.765260230151925,3,4.971228988038748,2.597736658859452,5,5.94720825690028,6.833813092546656,100,6.333963235490474,5.3930570184141065,3,2.9294521380867984,6,False.
OH,29,797,957-1492,no,yes,600,0.3121513803125495,4,0.7454378878243659,1.1422828002896468,2,5.032941222475321,3.43353757522891,250,4.135862003651928,4.2775375579015495,6,0.0869468164427065,6,False.
SC,5,836,716-2478,no,yes,900,0.2922487030541489,4,0.2200192534807739,0.929017429472613,1,6.344191611550107,3.3154052573547697,250,3.405017843619005,5.218604922112605,4,5.24679214880736,6,False.
VT,29,868,667-3057,no,yes,600,6.616975440676605,1,6.006871275422032,5.516184467230593,1,4.59098166627384,3.4471871247689347,350,6.821615391492991,5.961424919737029,8,0.128815850391442,9,False.
MS,164,778,122-5503,yes,yes,300,2.979257763518325,1,3.45747373331136,0.1454660404487739,6,3.70609816329509,7.709290536640356,200,4.721122381987786,3.657335854786491,5,0.1420900454767757,6,False.
GA,199,716,258-6723,yes,yes,500,1.971610125333179,4,4.6737833406592,3.333284874131041,5,3.246803706188426,3.166990788501389,300,3.9476655895944353,4.507700271922396,8,1.2226335357989009,6,False.
OH,196,797,875-3554,yes,no,0,2.3269579086083003,6,3.0571418304772724,6.00457373361974,1,5.15886866233302,2.0443791042139474,250,5.387739374467256,4.588203442189793,2,5.61567508578994,6,False.
SD,64,836,227-3756,no,no,0,4.178205758292071,4,3.855637207961151,2.9537072869975214,5,0.4731714813233658,0.3040294411898028,200,0.5899233036881801,5.745059784828394,7,6.397184150129023,2,False.
TX,64,848,446-6554,no,no,0,3.457787572720441,2,1.3205046123616049,0.6577357687696619,6,1.2450165769867132,5.876279055950305,100,2.055806942085136,5.943248636260141,2,3.5996543086870694,4,False.
NY,3,788,466-6537,no,no,0,4.737763446657991,5,6.032903416488153,3.0846782140331293,7,4.643373141084442,4.024199087713183,350,5.395177976696961,4.237038674955235,8,0.8246982485095531,6,False.
UT,38,858,534-8061,yes,yes,600,3.1387533519919266,4,0.2822406817927456,1.375172094101555,1,3.3414881394088694,1.570747237016131,250,3.235376453912731,6.632126829341908,4,3.315866361803036,5,False.
VA,164,866,637-9683,no,yes,800,0.7056292119040837,2,2.025952149058134,0.4866564938993036,0,4.095908832812032,3.6131098583738286,350,3.521292889177801,5.303479283903817,10,2.060746464021702,9,False.
HI,129,727,511-1817,no,no,0,4.468925335577735,1,3.888719940264806,3.0491829215194506,1,5.762216373634788,3.950859764568622,250,4.861927509619232,5.809667752746209,6,3.940266138552394,7,False.
WV,54,878,366-8865,yes,no,0,2.2269922491636107,3,3.352363751030902,3.5534818908886465,4,1.269222654421973,2.828415990552632,300,2.180813583004541,6.230266369465447,6,3.5226925677949605,6,False.
IN,141,737,524-7403,yes,yes,600,3.169010855707664,3,6.140597279167279,4.925273914523876,6,3.182075380153608,3.6458097491438735,300,5.373780136461886,4.375966738684309,3,5.5671137827425605,4,False.
RI,187,827,954-7082,no,no,0,0.8709455566732016,3,4.496302639392181,4.4222048479057365,4,1.1651085545308386,1.571221756504881,300,2.4768217405878103,3.3317786723532423,8,3.7765894019375112,4,False.
RI,152,827,785-9087,yes,no,0,2.358205776937869,4,5.621830201625527,5.183710653680238,8,2.1047938466777225,3.5978264835702225,250,5.439264240675207,3.403862016715643,4,2.82782905142718,5,False.
SD,110,836,844-3453,yes,no,0,0.9012454169839854,5,2.948380430032162,4.149020974422747,7,2.434374007345432,3.9167988676947134,350,2.974711549264321,4.9567631662391705,5,3.6372911291882657,4,False.
DC,60,686,995-6703,no,yes,600,1.0926252357570077,6,2.401620781168374,2.833494445933009,5,3.6523735639028794,1.8305849988123075,300,3.771451346321104,7.4782926464335775,4,3.93342313016257,4,False.
NC,41,786,819-2261,no,yes,100,7.700779574124348,4,4.69871268881225,1.704487743933575,1,7.255266552728663,2.6737516433568222,50,9.5987928292743,7.163243279515665,3,1.037821990167509,9,False.
MO,40,777,556-8945,no,no,0,6.734835375400838,4,4.109750205921887,3.137809023486219,5,6.422688650866126,8.589637647707827,200,5.097707003444161,5.378686979297407,4,4.5384886852389466,4,False.
AK,181,657,841-6146,yes,yes,600,3.2373170903832142,3,1.264630632064102,4.489060213992401,4,5.814407043445974,2.500623794576419,250,6.2476981713968085,5.114153224792792,6,1.5819533899835103,10,False.
WI,196,877,300-7776,no,no,0,0.2622235140403912,3,1.1465309253229492,2.8068769835044294,0,4.007754024998278,3.5219720784472246,350,3.8885403725349543,5.143525839674789,8,0.2636693126188891,9,False.
GA,87,716,535-5315,yes,yes,200,5.252127981890016,3,8.075536274429716,6.770947058137976,8,2.401992279702064,4.586889763802925,200,4.498735841455975,4.679981817566604,5,5.654070090029938,4,False.
KY,91,758,276-3883,no,no,0,7.665168976269744,2,6.54584433206662,2.612873918990116,4,5.786152912253126,5.802081666034563,250,5.443507403734131,4.540371267769644,9,0.2230627149878259,7,False.
AK,71,657,691-7021,no,yes,400,2.9983048915576176,3,4.9197623501166525,4.996562008281372,3,3.430358416293588,4.758968141624942,150,3.573039500604654,3.388081081788036,4,5.949652719788995,6,False.
RI,189,827,866-6026,no,yes,600,0.873321480510346,1,5.3019420650603095,1.9765462179089448,6,1.470182358963115,7.945452426267904,150,0.1071897516227107,4.046643676045507,6,8.258548435258803,2,False.
ND,46,786,150-4333,yes,yes,300,1.5825494505165731,3,2.469921878245975,1.131906088871944,3,4.460341966873708,5.453545360321973,50,4.2951439358584125,4.053227510840074,1,5.914031245521787,4,False.
CA,101,676,511-9844,no,yes,600,8.465956951081173,3,5.069484025326288,4.29068547613588,1,7.35663749509242,4.694072051696609,150,6.550279370586867,5.850145379669245,6,3.365370509933892,8,False.
SD,48,836,682-2788,yes,no,0,1.389435804786391,4,0.4791465438938873,0.4777100138117109,0,6.752585262907617,6.139053050341458,150,2.430227552906877,6.0177535029623455,4,5.159253420706039,5,False.
CO,6,677,695-9311,yes,yes,600,10.170370095731302,1,5.305001520102764,2.4030715364288766,0,8.440937986328848,8.362608704236294,100,5.418424470611033,5.355288920761865,5,6.119962014977106,5,False.
RI,106,827,412-3538,no,no,0,5.180339070483292,2,5.839328781199851,4.7827767989137815,4,4.444098234759131,5.285575689950379,350,4.513945220325784,5.824611891894488,7,3.6146312444013446,6,False.
VT,159,868,266-3714,yes,yes,600,0.0800782483701452,1,2.036025214104453,0.0143613484398592,2,3.807000053567262,4.318473639468864,250,4.585161339528332,3.7322907456674654,4,2.0230160895790945,6,False.
OK,107,797,668-9438,no,yes,400,0.4611596075794058,4,3.8367258248375697,5.18843109098108,4,2.843916956053549,3.2289927294870444,300,2.882444298098899,5.227150826793934,5,5.155852783936974,4,False.
MA,100,776,865-4216,yes,no,0,0.9333799700146236,0,2.30944837011324,1.07172811579602,3,1.7168315865046375,5.304534489561146,100,3.0297002416632863,4.8680367551217145,4,4.441490499912945,4,False.
NC,170,786,846-7925,yes,yes,900,5.347709418242579,1,5.205793371600077,5.840103942698556,0,5.420829756435131,4.571734133371468,300,4.3643424973618,6.4724968607295885,5,6.975885954608998,6,False.
SC,30,836,476-8894,yes,no,0,2.426609852052645,5,3.9063566891775015,5.00591437703998,5,4.156376826074669,3.7442255181108712,150,4.948360808313905,4.603965364223255,2,5.28362480600311,5,False.
NE,150,786,406-4547,yes,no,0,2.5832188521755937,1,1.579506840597876,0.7267468838507423,3,1.7819589003804954,4.674715087346519,200,1.7042767204192266,3.043303709676961,5,4.442791222270138,4,False.
MT,143,778,326-6881,no,yes,600,2.50942412173744,2,0.4380933184265378,0.0982698206847683,2,3.3801569509562803,3.3192111891657827,100,3.252811993338714,4.415025555731317,4,3.698662561467612,7,False.
IA,81,736,743-3705,no,yes,300,0.3074024085252667,4,3.977500879920074,6.4969605340472505,5,1.6681008604107483,1.712499039681104,250,4.583692141022434,5.40195515496735,2,6.777576554437721,3,False.
MD,195,776,617-8233,yes,yes,700,0.5357338621346059,2,3.454143105926316,2.0688094007438487,2,3.177007327278,3.0504250951211915,350,3.0656463231337807,2.905261892634812,9,0.4904903952768036,7,False.
NH,59,787,507-2786,yes,no,0,5.620156405668644,2,6.181867947176466,7.646357789098602,3,4.50562800850966,6.02250382151506,200,3.3471751235010427,6.404409338783522,4,9.560972855850329,4,False.
MS,5,778,598-2664,no,yes,700,2.5658273846421027,0,4.390979914414811,3.358230571476177,2,2.926542031055436,4.173213622580605,300,5.373134499779722,4.529775172191081,5,2.349922759702193,7,False.
WA,184,876,913-6984,no,yes,600,2.054965603976477,4,0.1107264553475921,0.4565241300695062,0,3.7581390799446446,2.707074544723889,350,3.1352392323707017,6.98525456471544,9,1.236308124912895,7,False.
